1.0000 0.0000 1.0000 0.0000 52.0000 0.0100 0.5000 10.0000 10000.0000 5.0000 
1.0000 0.0000 0.5543 0.0111 200.0000 0.0100 0.5000 10.0000 10000.0000 5.0000 
1.0000 0.0000 0.5250 0.0187 200.0000 0.0100 0.5000 10.0000 10000.0000 5.0000 
1.0000 0.0000 0.5287 0.0163 200.0000 0.0100 0.5000 10.0000 10000.0000 5.0000 
